city,date,pm25,pm10,o3,no2,so2,co,hour,day_of_week,month,is_weekend,season,aqi,dew,temperature,humidity,wind,no,nh3,wind_direction,pressure,feels_like,weather,weather_description
talcher,2024-12-02 00:00:00,135.0,84.0,3.0,12.0,6.0,2.0,0,0,12,0,winter,,,,,,,,,,,,
talcher,2024-12-03 00:00:00,175.0,63.0,2.0,10.0,4.0,5.0,0,1,12,0,winter,,,,,,,,,,,,
talcher,2024-12-04 00:00:00,,82.0,6.0,5.0,48.0,16.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2024-12-05 00:00:00,,39.0,11.0,6.0,14.0,16.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2024-12-06 00:00:00,88.0,47.0,10.0,4.0,5.0,10.0,0,4,12,0,winter,,,,,,,,,,,,
talcher,2024-12-07 00:00:00,61.0,52.0,11.0,8.0,8.0,18.0,0,5,12,1,winter,,,,,,,,,,,,
talcher,2024-12-08 00:00:00,72.0,53.0,13.0,8.0,8.0,14.0,0,6,12,1,winter,,,,,,,,,,,,
talcher,2024-12-09 00:00:00,91.0,49.0,8.0,5.0,4.0,9.0,0,0,12,0,winter,,,,,,,,,,,,
talcher,2024-12-10 00:00:00,95.0,29.0,11.0,7.0,6.0,14.0,0,1,12,0,winter,,,,,,,,,,,,
talcher,2024-12-11 00:00:00,133.0,73.0,10.0,8.0,8.0,26.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2024-12-12 00:00:00,154.0,150.0,10.0,9.0,4.0,20.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2025-01-01 00:00:00,204.0,88.0,12.0,6.0,,10.0,0,2,1,0,winter,,,,,,,,,,,,
talcher,2025-01-02 00:00:00,147.0,92.0,10.0,8.0,6.0,9.0,0,3,1,0,winter,,,,,,,,,,,,
talcher,2025-01-03 00:00:00,141.0,121.0,16.0,7.0,7.0,12.0,0,4,1,0,winter,,,,,,,,,,,,
talcher,2025-01-04 00:00:00,123.0,52.0,1.0,11.0,4.0,7.0,0,5,1,1,winter,,,,,,,,,,,,
talcher,2025-01-05 00:00:00,38.0,48.0,,8.0,18.0,11.0,0,6,1,1,winter,,,,,,,,,,,,
talcher,2025-01-06 00:00:00,103.0,96.0,13.0,12.0,12.0,12.0,0,0,1,0,winter,,,,,,,,,,,,
talcher,2025-01-07 00:00:00,64.0,28.0,5.0,18.0,17.0,20.0,0,1,1,0,winter,,,,,,,,,,,,
talcher,2025-01-08 00:00:00,104.0,77.0,3.0,15.0,12.0,1.0,0,2,1,0,winter,,,,,,,,,,,,
talcher,2025-01-10 00:00:00,78.0,22.0,7.0,15.0,1.0,3.0,0,4,1,0,winter,,,,,,,,,,,,
talcher,2025-01-11 00:00:00,105.0,48.0,7.0,45.0,14.0,8.0,0,5,1,1,winter,,,,,,,,,,,,
talcher,2025-01-12 00:00:00,199.0,127.0,7.0,31.0,23.0,12.0,0,6,1,1,winter,,,,,,,,,,,,
talcher,2025-02-01 00:00:00,155.0,130.0,11.0,7.0,31.0,10.0,0,5,2,1,winter,,,,,,,,,,,,
talcher,2025-02-02 00:00:00,130.0,79.0,11.0,8.0,7.0,6.0,0,6,2,1,winter,,,,,,,,,,,,
talcher,2025-02-03 00:00:00,163.0,94.0,13.0,7.0,7.0,10.0,0,0,2,0,winter,,,,,,,,,,,,
talcher,2025-02-04 00:00:00,99.0,73.0,2.0,11.0,4.0,13.0,0,1,2,0,winter,,,,,,,,,,,,
talcher,2025-02-05 00:00:00,72.0,44.0,,9.0,12.0,7.0,0,2,2,0,winter,,,,,,,,,,,,
talcher,2025-02-06 00:00:00,84.0,84.0,10.0,12.0,11.0,13.0,0,3,2,0,winter,,,,,,,,,,,,
talcher,2025-02-07 00:00:00,65.0,25.0,7.0,18.0,20.0,35.0,0,4,2,0,winter,,,,,,,,,,,,
talcher,2025-02-08 00:00:00,82.0,43.0,5.0,17.0,11.0,7.0,0,5,2,1,winter,,,,,,,,,,,,
talcher,2025-02-10 00:00:00,49.0,20.0,7.0,13.0,,4.0,0,0,2,0,winter,,,,,,,,,,,,
talcher,2025-02-11 00:00:00,90.0,70.0,8.0,42.0,17.0,9.0,0,1,2,0,winter,,,,,,,,,,,,
talcher,2025-02-12 00:00:00,174.0,140.0,7.0,31.0,23.0,15.0,0,2,2,0,winter,,,,,,,,,,,,
talcher,2025-03-01 00:00:00,167.0,122.0,9.0,8.0,23.0,15.0,0,5,3,1,spring,,,,,,,,,,,,
talcher,2025-03-02 00:00:00,130.0,87.0,14.0,7.0,8.0,6.0,0,6,3,1,spring,,,,,,,,,,,,
talcher,2025-03-03 00:00:00,140.0,93.0,17.0,9.0,8.0,12.0,0,0,3,0,spring,,,,,,,,,,,,
talcher,2025-03-04 00:00:00,121.0,99.0,2.0,11.0,4.0,14.0,0,1,3,0,spring,,,,,,,,,,,,
talcher,2025-03-05 00:00:00,93.0,62.0,,9.0,20.0,13.0,0,2,3,0,spring,,,,,,,,,,,,
talcher,2025-03-06 00:00:00,88.0,72.0,11.0,12.0,10.0,11.0,0,3,3,0,spring,,,,,,,,,,,,
talcher,2025-03-07 00:00:00,98.0,38.0,3.0,15.0,16.0,26.0,0,4,3,0,spring,,,,,,,,,,,,
talcher,2025-03-08 00:00:00,68.0,55.0,251.0,14.0,9.0,1.0,0,5,3,1,spring,,,,,,,,,,,,
talcher,2025-03-10 00:00:00,49.0,,,,,,0,0,3,0,spring,,,,,,,,,,,,
talcher,2025-03-11 00:00:00,116.0,108.0,7.0,29.0,21.0,9.0,0,1,3,0,spring,,,,,,,,,,,,
talcher,2025-03-12 00:00:00,187.0,146.0,7.0,33.0,22.0,19.0,0,2,3,0,spring,,,,,,,,,,,,
talcher,2025-04-01 00:00:00,185.0,107.0,8.0,8.0,21.0,12.0,0,1,4,0,spring,,,,,,,,,,,,
talcher,2025-04-02 00:00:00,136.0,101.0,11.0,8.0,9.0,9.0,0,2,4,0,spring,,,,,,,,,,,,
talcher,2025-04-03 00:00:00,150.0,97.0,14.0,8.0,4.0,8.0,0,3,4,0,spring,,,,,,,,,,,,
talcher,2025-04-04 00:00:00,138.0,113.0,2.0,12.0,3.0,21.0,0,4,4,0,spring,,,,,,,,,,,,
talcher,2025-04-05 00:00:00,103.0,60.0,,9.0,10.0,9.0,0,5,4,1,spring,,,,,,,,,,,,
talcher,2025-04-06 00:00:00,78.0,51.0,16.0,13.0,10.0,10.0,0,6,4,1,spring,,,,,,,,,,,,
talcher,2025-04-07 00:00:00,55.0,18.0,3.0,17.0,17.0,12.0,0,0,4,0,spring,,,,,,,,,,,,
talcher,2025-04-08 00:00:00,78.0,47.0,,15.0,8.0,15.0,0,1,4,0,spring,,,,,,,,,,,,
talcher,2025-04-10 00:00:00,,13.0,10.0,18.0,,3.0,0,3,4,0,spring,,,,,,,,,,,,
talcher,2025-04-11 00:00:00,142.0,95.0,15.0,42.0,19.0,9.0,0,4,4,0,spring,,,,,,,,,,,,
talcher,2025-04-12 00:00:00,178.0,150.0,7.0,29.0,25.0,20.0,0,5,4,1,spring,,,,,,,,,,,,
talcher,2025-05-01 00:00:00,164.0,169.0,19.0,9.0,19.0,22.0,0,3,5,0,spring,,,,,,,,,,,,
talcher,2025-05-02 00:00:00,137.0,117.0,14.0,10.0,10.0,12.0,0,4,5,0,spring,,,,,,,,,,,,
talcher,2025-05-03 00:00:00,142.0,98.0,21.0,8.0,4.0,13.0,0,5,5,1,spring,,,,,,,,,,,,
talcher,2025-05-04 00:00:00,157.0,77.0,1.0,11.0,3.0,11.0,0,6,5,1,spring,,,,,,,,,,,,
talcher,2025-05-05 00:00:00,120.0,52.0,,9.0,12.0,9.0,0,0,5,0,spring,,,,,,,,,,,,
talcher,2025-05-06 00:00:00,99.0,54.0,14.0,13.0,9.0,10.0,0,1,5,0,spring,,,,,,,,,,,,
talcher,2025-05-07 00:00:00,52.0,24.0,3.0,18.0,21.0,,0,2,5,0,spring,,,,,,,,,,,,
talcher,2025-05-08 00:00:00,91.0,44.0,118.0,13.0,8.0,14.0,0,3,5,0,spring,,,,,,,,,,,,
talcher,2025-05-10 00:00:00,31.0,64.0,8.0,18.0,6.0,9.0,0,5,5,1,spring,,,,,,,,,,,,
talcher,2025-05-11 00:00:00,135.0,100.0,8.0,46.0,21.0,10.0,0,6,5,1,spring,,,,,,,,,,,,
talcher,2025-05-12 00:00:00,165.0,149.0,7.0,29.0,28.0,18.0,0,0,5,0,spring,,,,,,,,,,,,
talcher,2025-06-01 00:00:00,215.0,111.0,10.0,8.0,14.0,15.0,0,6,6,1,summer,,,,,,,,,,,,
talcher,2025-06-02 00:00:00,161.0,122.0,18.0,11.0,11.0,11.0,0,0,6,0,summer,,,,,,,,,,,,
talcher,2025-06-03 00:00:00,148.0,187.0,22.0,8.0,5.0,15.0,0,1,6,0,summer,,,,,,,,,,,,
talcher,2025-06-04 00:00:00,143.0,47.0,1.0,8.0,4.0,6.0,0,2,6,0,summer,,,,,,,,,,,,
talcher,2025-06-05 00:00:00,93.0,61.0,,9.0,9.0,8.0,0,3,6,0,summer,,,,,,,,,,,,
talcher,2025-06-06 00:00:00,102.0,63.0,11.0,15.0,13.0,10.0,0,4,6,0,summer,,,,,,,,,,,,
talcher,2025-06-07 00:00:00,71.0,40.0,2.0,17.0,20.0,,0,5,6,1,summer,,,,,,,,,,,,
talcher,2025-06-08 00:00:00,100.0,58.0,1.0,14.0,12.0,1.0,0,6,6,1,summer,,,,,,,,,,,,
talcher,2025-06-10 00:00:00,128.0,42.0,5.0,21.0,9.0,8.0,0,1,6,0,summer,,,,,,,,,,,,
talcher,2025-06-11 00:00:00,136.0,102.0,8.0,39.0,21.0,11.0,0,2,6,0,summer,,,,,,,,,,,,
talcher,2025-06-12 00:00:00,167.0,188.0,6.0,30.0,30.0,20.0,0,3,6,0,summer,,,,,,,,,,,,
talcher,2025-07-01 00:00:00,171.0,101.0,8.0,7.0,15.0,10.0,0,1,7,0,summer,,,,,,,,,,,,
talcher,2025-07-02 00:00:00,152.0,94.0,15.0,9.0,9.0,11.0,0,2,7,0,summer,,,,,,,,,,,,
talcher,2025-07-03 00:00:00,181.0,158.0,17.0,9.0,6.0,14.0,0,3,7,0,summer,,,,,,,,,,,,
talcher,2025-07-04 00:00:00,110.0,34.0,,8.0,19.0,6.0,0,4,7,0,summer,,,,,,,,,,,,
talcher,2025-07-05 00:00:00,86.0,69.0,,10.0,12.0,9.0,0,5,7,1,summer,,,,,,,,,,,,
talcher,2025-07-06 00:00:00,105.0,77.0,26.0,14.0,16.0,17.0,0,6,7,1,summer,,,,,,,,,,,,
talcher,2025-07-07 00:00:00,95.0,28.0,4.0,16.0,16.0,5.0,0,0,7,0,summer,,,,,,,,,,,,
talcher,2025-07-08 00:00:00,108.0,57.0,,15.0,10.0,8.0,0,1,7,0,summer,,,,,,,,,,,,
talcher,2025-07-10 00:00:00,111.0,42.0,5.0,18.0,6.0,1.0,0,3,7,0,summer,,,,,,,,,,,,
talcher,2025-07-11 00:00:00,134.0,85.0,8.0,36.0,22.0,9.0,0,4,7,0,summer,,,,,,,,,,,,
talcher,2025-07-12 00:00:00,193.0,170.0,7.0,30.0,28.0,17.0,0,5,7,1,summer,,,,,,,,,,,,
talcher,2025-08-01 00:00:00,140.0,96.0,12.0,7.0,15.0,10.0,0,4,8,0,summer,,,,,,,,,,,,
talcher,2025-08-02 00:00:00,135.0,112.0,20.0,9.0,8.0,11.0,0,5,8,1,summer,,,,,,,,,,,,
talcher,2025-08-03 00:00:00,167.0,65.0,9.0,7.0,5.0,7.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2025-08-04 00:00:00,74.0,58.0,6.0,8.0,27.0,5.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2025-08-05 00:00:00,116.0,74.0,,10.0,9.0,11.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2025-08-06 00:00:00,144.0,76.0,15.0,11.0,10.0,9.0,0,2,8,0,summer,,,,,,,,,,,,
talcher,2025-08-07 00:00:00,70.0,39.0,3.0,18.0,17.0,4.0,0,3,8,0,summer,,,,,,,,,,,,
talcher,2025-08-08 00:00:00,104.0,48.0,,15.0,8.0,1.0,0,4,8,0,summer,,,,,,,,,,,,
talcher,2025-08-10 00:00:00,115.0,47.0,9.0,20.0,7.0,4.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2025-08-11 00:00:00,112.0,92.0,8.0,41.0,23.0,10.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2025-08-12 00:00:00,171.0,170.0,7.0,28.0,22.0,20.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2025-09-01 00:00:00,148.0,91.0,13.0,7.0,14.0,11.0,0,0,9,0,monsoon,,,,,,,,,,,,
talcher,2025-09-02 00:00:00,150.0,172.0,25.0,11.0,9.0,22.0,0,1,9,0,monsoon,,,,,,,,,,,,
talcher,2025-09-03 00:00:00,114.0,60.0,11.0,8.0,7.0,6.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2025-09-04 00:00:00,97.0,45.0,12.0,8.0,19.0,6.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2025-09-05 00:00:00,125.0,74.0,,9.0,8.0,9.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2025-09-06 00:00:00,92.0,43.0,24.0,10.0,7.0,9.0,0,5,9,1,monsoon,,,,,,,,,,,,
talcher,2025-09-07 00:00:00,83.0,39.0,7.0,20.0,19.0,12.0,0,6,9,1,monsoon,,,,,,,,,,,,
talcher,2025-09-08 00:00:00,91.0,52.0,,16.0,8.0,1.0,0,0,9,0,monsoon,,,,,,,,,,,,
talcher,2025-09-10 00:00:00,91.0,62.0,7.0,19.0,11.0,6.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2025-09-11 00:00:00,134.0,115.0,8.0,37.0,26.0,17.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2025-09-12 00:00:00,194.0,182.0,8.0,26.0,18.0,20.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2025-10-01 00:00:00,164.0,148.0,10.0,9.0,16.0,12.0,0,2,10,0,monsoon,,,,,,,,,,,,
talcher,2025-10-02 00:00:00,243.0,143.0,19.0,11.0,11.0,18.0,0,3,10,0,monsoon,,,,,,,,,,,,
talcher,2025-10-03 00:00:00,110.0,149.0,20.0,7.0,6.0,10.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2025-10-04 00:00:00,61.0,66.0,15.0,9.0,25.0,16.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2025-10-05 00:00:00,119.0,78.0,1.0,10.0,4.0,10.0,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2025-10-06 00:00:00,100.0,36.0,9.0,12.0,6.0,14.0,0,0,10,0,monsoon,,,,,,,,,,,,
talcher,2025-10-07 00:00:00,113.0,37.0,6.0,17.0,20.0,23.0,0,1,10,0,monsoon,,,,,,,,,,,,
talcher,2025-10-08 00:00:00,93.0,75.0,2.0,14.0,11.0,4.0,0,2,10,0,monsoon,,,,,,,,,,,,
talcher,2025-10-10 00:00:00,113.0,59.0,8.0,19.0,7.0,3.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2025-10-11 00:00:00,163.0,106.0,7.0,37.0,24.0,17.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2025-10-12 00:00:00,172.0,169.0,6.0,26.0,21.0,20.0,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2025-11-01 00:00:00,190.0,112.0,17.0,9.0,15.0,10.0,0,5,11,1,monsoon,,,,,,,,,,,,
talcher,2025-11-02 00:00:00,196.0,109.0,14.0,9.0,10.0,11.0,0,6,11,1,monsoon,,,,,,,,,,,,
talcher,2025-11-03 00:00:00,152.0,187.0,14.0,8.0,7.0,11.0,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2025-11-04 00:00:00,139.0,49.0,,8.0,15.0,7.0,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2025-11-05 00:00:00,130.0,71.0,1.0,9.0,3.0,9.0,0,2,11,0,monsoon,,,,,,,,,,,,
talcher,2025-11-06 00:00:00,67.0,33.0,12.0,12.0,6.0,13.0,0,3,11,0,monsoon,,,,,,,,,,,,
talcher,2025-11-07 00:00:00,69.0,42.0,7.0,19.0,19.0,13.0,0,4,11,0,monsoon,,,,,,,,,,,,
talcher,2025-11-08 00:00:00,106.0,77.0,2.0,13.0,6.0,6.0,0,5,11,1,monsoon,,,,,,,,,,,,
talcher,2025-11-10 00:00:00,115.0,65.0,8.0,21.0,7.0,2.0,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2025-11-11 00:00:00,169.0,113.0,7.0,32.0,24.0,15.0,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2025-11-12 00:00:00,181.0,168.0,6.0,27.0,23.0,20.0,0,2,11,0,monsoon,,,,,,,,,,,,
talcher,2025-12-01 00:00:00,162.0,134.0,14.0,9.0,11.0,15.0,0,0,12,0,winter,,,,,,,,,,,,
talcher,2025-12-02 00:00:00,161.0,121.0,15.0,9.0,15.0,11.0,0,1,12,0,winter,,,,,,,,,,,,
talcher,2025-12-03 00:00:00,167.0,229.0,13.0,8.0,7.0,15.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2025-12-04 00:00:00,103.0,65.0,,9.0,21.0,13.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2025-12-05 00:00:00,101.0,57.0,,11.0,9.0,8.0,0,4,12,0,winter,,,,,,,,,,,,
talcher,2025-12-06 00:00:00,78.0,49.0,14.0,10.0,4.0,13.0,0,5,12,1,winter,,,,,,,,,,,,
talcher,2025-12-07 00:00:00,84.0,43.0,7.0,20.0,23.0,12.0,0,6,12,1,winter,,,,,,,,,,,,
talcher,2025-12-08 00:00:00,123.0,22.0,2.0,13.0,5.0,6.0,0,0,12,0,winter,,,,,,,,,,,,
talcher,2025-12-10 00:00:00,107.0,82.0,7.0,19.0,8.0,2.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2025-12-11 00:00:00,164.0,116.0,7.0,33.0,23.0,16.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2025-12-12 00:00:00,181.0,158.0,7.0,29.0,24.0,18.0,0,4,12,0,winter,,,,,,,,,,,,
talcher,2026-01-01 00:00:00,236.0,309.0,36.0,24.0,37.0,14.0,0,3,1,0,winter,,,,,,,,,,,,
talcher,2026-01-02 00:00:00,114.0,109.0,26.0,18.0,7.0,5.0,0,4,1,0,winter,,,,,,,,,,,,
talcher,2026-01-03 00:00:00,,117.0,25.0,20.0,9.0,3.0,0,5,1,1,winter,,,,,,,,,,,,
talcher,2026-01-04 00:00:00,144.0,63.0,32.0,13.0,11.0,12.0,0,6,1,1,winter,,,,,,,,,,,,
talcher,2026-01-05 00:00:00,91.0,47.0,19.0,10.0,7.0,13.0,0,0,1,0,winter,,,,,,,,,,,,
talcher,2026-02-01 00:00:00,286.0,170.0,29.0,22.0,39.0,,0,6,2,1,winter,,,,,,,,,,,,
talcher,2026-02-02 00:00:00,145.0,129.0,40.0,20.0,5.0,7.0,0,0,2,0,winter,,,,,,,,,,,,
talcher,2026-02-03 00:00:00,165.0,392.0,16.0,30.0,9.0,,0,1,2,0,winter,,,,,,,,,,,,
talcher,2026-02-04 00:00:00,111.0,59.0,25.0,11.0,9.0,15.0,0,2,2,0,winter,,,,,,,,,,,,
talcher,2026-02-05 00:00:00,95.0,53.0,13.0,12.0,8.0,12.0,0,3,2,0,winter,,,,,,,,,,,,
talcher,2026-03-01 00:00:00,224.0,126.0,32.0,20.0,35.0,,0,6,3,1,spring,,,,,,,,,,,,
talcher,2026-03-02 00:00:00,179.0,121.0,24.0,19.0,4.0,17.0,0,0,3,0,spring,,,,,,,,,,,,
talcher,2026-03-03 00:00:00,196.0,,,,,,0,1,3,0,spring,,,,,,,,,,,,
talcher,2026-03-04 00:00:00,92.0,82.0,24.0,12.0,9.0,14.0,0,2,3,0,spring,,,,,,,,,,,,
talcher,2026-03-05 00:00:00,91.0,40.0,13.0,8.0,7.0,13.0,0,3,3,0,spring,,,,,,,,,,,,
talcher,2026-04-01 00:00:00,180.0,160.0,36.0,18.0,29.0,6.0,0,2,4,0,spring,,,,,,,,,,,,
talcher,2026-04-02 00:00:00,146.0,116.0,27.0,18.0,5.0,17.0,0,3,4,0,spring,,,,,,,,,,,,
talcher,2026-04-03 00:00:00,,240.0,17.0,20.0,3.0,3.0,0,4,4,0,spring,,,,,,,,,,,,
talcher,2026-04-04 00:00:00,106.0,64.0,22.0,13.0,8.0,15.0,0,5,4,1,spring,,,,,,,,,,,,
talcher,2026-04-05 00:00:00,67.0,38.0,50.0,8.0,6.0,10.0,0,6,4,1,spring,,,,,,,,,,,,
talcher,2026-05-01 00:00:00,189.0,195.0,12.0,17.0,19.0,9.0,0,4,5,0,spring,,,,,,,,,,,,
talcher,2026-05-02 00:00:00,165.0,113.0,20.0,19.0,4.0,18.0,0,5,5,1,spring,,,,,,,,,,,,
talcher,2026-05-03 00:00:00,156.0,63.0,27.0,14.0,2.0,6.0,0,6,5,1,spring,,,,,,,,,,,,
talcher,2026-05-04 00:00:00,94.0,61.0,22.0,14.0,12.0,14.0,0,0,5,0,spring,,,,,,,,,,,,
talcher,2026-05-05 00:00:00,105.0,55.0,2.0,10.0,6.0,10.0,0,1,5,0,spring,,,,,,,,,,,,
talcher,2026-05-21 14:00:00,69.0,79.0,2.6,9.2,4.4,10.5,14,3,5,0,spring,79,23.8,34.6,23.616666666666664,2.793333333333333,,,,,,,
talcher,2026-05-24 08:00:00,10.0,45.0,3.0,8.1,3.5,11.3,8,6,5,1,spring,45,27.5,33.0,20.375,1.775,,,,,,,
talcher,2026-05-24 10:00:00,3.0,41.0,2.4,7.8,3.5,11.3,10,6,5,1,spring,41,27.5,33.0,20.31,1.745,0.27,23.26,,,,,
talcher,2026-05-24 12:00:00,79.0,56.0,4.3,7.7,4.9,11.6,12,6,5,1,spring,79,27.5,33.0,32.903333333333336,7.923333333333335,,,,,,,
talcher,2026-05-24 14:00:00,76.0,56.0,4.2,8.2,4.8,11.5,14,6,5,1,spring,76,27.5,33.0,43.53,1.84,0.0,4.73,,,,,
talcher,2026-05-24 16:00:00,156.0,62.0,4.7,9.8,10.0,11.4,16,6,5,1,spring,156,27.5,33.0,53.1275,1.83,0.0,3.88,,,,,
talcher,2026-05-24 18:00:00,166.0,61.0,7.1,9.6,11.0,12.4,18,6,5,1,spring,166,27.5,33.0,57.13,1.873333333333333,0.0,4.47,,,,,
talcher,2026-05-24 22:00:00,151.0,15.0,4.5,8.4,3.8,12.1,22,6,5,1,spring,15,27.5,33.0,65.07249999999999,6.4575,0.0,5.13,,,,,
talcher,2026-05-25 00:00:00,48.0,32.0,4.0,8.6,5.7,11.6,0,0,5,0,spring,48,27.5,33.0,66.66999999999999,1.965,0.0,5.52,,,,,
talcher,2026-05-25 02:00:00,163.0,62.0,4.4,11.2,10.0,11.5,2,0,5,0,spring,163,27.5,33.0,51.75,2.16,0.18,5.47,,,,,
talcher,2026-05-25 06:00:00,74.0,57.0,4.4,9.4,8.1,10.8,6,0,5,0,spring,74,23.3,33.4,28.576666666666668,1.82,,,,,,,
talcher,2026-05-25 10:00:00,9.0,51.0,3.9,7.5,4.0,11.6,10,0,5,0,spring,51,23.3,38.0,19.605,2.12,,,,,,,
talcher,2026-05-25 14:00:00,161.0,141.0,4.1,8.8,8.5,8.5,14,0,5,0,spring,161,28.5,33.6,20.846666666666668,1.9533333333333327,,,,,,,
talcher,2026-05-25 16:00:00,11.0,55.0,3.9,8.5,5.0,10.2,16,0,5,0,spring,55,28.5,33.6,24.79,2.21,,,,,,,
talcher,2026-05-25 18:00:00,111.0,63.0,4.4,9.6,7.3,10.4,18,0,5,0,spring,111,28.5,33.6,29.545,9.06,0.0,4.29,,,,,
talcher,2026-05-25 20:00:00,170.0,83.0,4.8,14.9,10.8,11.1,20,0,5,0,spring,170,28.5,33.6,44.42,2.63,0.0,5.0,86.0,1003.0,30.92,Clouds,broken clouds
talcher,2026-05-25 22:00:00,107.0,67.0,5.0,14.4,7.4,11.6,22,0,5,0,spring,107,28.5,33.6,49.63249999999999,2.72,0.0,6.3,109.0,1003.0,30.45,Clouds,scattered clouds
talcher,2026-05-26 00:00:00,90.0,28.0,4.6,10.6,4.4,11.5,0,1,5,0,spring,28,28.5,33.6,64.9375,2.6275,0.0,6.53,120.0,1004.0,30.33,Clouds,scattered clouds
talcher,2026-05-26 02:00:00,90.0,29.0,4.8,9.3,3.3,11.1,2,1,5,0,spring,29,28.5,33.6,54.58,2.03,0.61,6.1,134.0,1005.0,38.85,Clouds,few clouds
talcher,2026-05-26 06:00:00,151.0,68.0,3.7,7.5,10.8,10.4,6,1,5,0,spring,151,28.5,33.6,32.599999999999994,2.225,,,,,,,
talcher,2026-05-26 10:00:00,171.0,104.0,2.7,7.0,12.2,7.0,10,1,5,0,spring,171,28.5,33.6,16.665,2.265,,,,,,,
talcher,2026-05-26 12:00:00,106.0,85.0,3.1,8.2,12.4,9.4,12,1,5,0,spring,106,24.5,35.8,29.953333333333333,2.3966666666666665,,,,,,,
talcher,2026-05-26 16:00:00,51.0,52.0,4.2,7.2,12.4,10.9,16,1,5,0,spring,52,26.6,37.6,58.25,2.04,,,,,,,
talcher,2026-05-26 18:00:00,71.0,45.0,4.3,7.3,14.2,10.8,18,1,5,0,spring,71,26.6,37.6,62.953333333333326,2.24,,,,,,,
talcher,2026-05-26 20:00:00,169.0,57.0,5.1,12.5,20.6,11.6,20,1,5,0,spring,169,26.6,37.6,62.695,1.5750000000000002,0.0,8.55,91.0,1004.0,26.54,Clear,clear sky
talcher,2026-05-26 22:00:00,74.0,20.0,4.8,9.8,14.5,11.8,22,1,5,0,spring,74,26.6,37.6,54.94,24.35,,,,,,,
talcher,2026-05-27 04:00:00,51.0,38.0,4.4,5.7,12.7,11.2,4,2,5,0,spring,51,28.1,34.6,31.62,2.0,,,,,,,
talcher,2026-05-27 06:00:00,126.0,60.0,4.5,6.6,14.1,10.9,6,2,5,0,spring,126,28.1,34.6,23.03,2.14,,,,,,,
talcher,2026-05-27 18:00:00,126.0,11.0,1.6,3.1,3.8,3.7,18,2,5,0,spring,11,28.5,33.6,60.66,2.33,,,,,,,
talcher,2026-05-27 20:00:00,126.0,6.0,1.4,2.3,3.2,2.8,20,2,5,0,spring,6,28.5,33.6,60.66,2.33,,,,,,,
talcher,2026-05-27 22:00:00,75.0,15.0,1.8,4.7,6.4,3.7,22,2,5,0,spring,75,28.5,33.6,62.86,2.92,0.0,8.3,128.0,1004.0,29.94,Clouds,broken clouds
talcher,2026-05-28 00:00:00,93.0,27.0,4.6,14.8,13.5,11.3,0,3,5,0,spring,93,28.5,33.6,49.26,2.2,,,,,,,
talcher,2026-05-28 06:00:00,65.0,28.0,5.0,9.4,11.6,11.0,6,3,5,0,spring,65,28.5,33.6,27.145,2.705,0.11,5.6,146.0,1003.0,45.72,Clouds,broken clouds
talcher,2026-05-29 04:00:00,163.0,22.0,5.0,9.2,13.2,11.1,4,4,5,0,spring,22,25.9,37.0,32.09,3.09,,,,,,,
talcher,2026-05-29 06:00:00,69.0,50.0,5.0,8.9,12.3,10.8,6,4,5,0,spring,69,25.9,37.0,23.93,2.16,,,,,,,
talcher,2026-05-29 12:00:00,107.0,52.0,5.1,9.0,13.9,11.2,12,4,5,0,spring,107,25.9,37.0,30.45,1.99,,,,,,,
talcher,2026-05-29 16:00:00,160.0,54.0,4.7,11.5,20.5,12.3,16,4,5,0,spring,160,25.8,33.0,46.59,2.05,,,,,,,
