city,date,pm25,pm10,o3,no2,so2,co
talcher,2026-03-05,91.0,40.0,13.0,8.0,7.0,13.0
talcher,2026-04-01,180.0,160.0,36.0,18.0,29.0,6.0
talcher,2026-04-02,146.0,116.0,27.0,18.0,5.0,17.0
talcher,2026-04-03,,240.0,17.0,20.0,3.0,3.0
talcher,2026-04-04,106.0,64.0,22.0,13.0,8.0,15.0
talcher,2026-04-05,67.0,38.0,50.0,8.0,6.0,10.0
talcher,2026-05-01,189.0,195.0,12.0,17.0,19.0,9.0
talcher,2026-05-02,165.0,113.0,20.0,19.0,4.0,18.0
talcher,2026-05-03,156.0,63.0,27.0,14.0,2.0,6.0
talcher,2026-05-04,94.0,61.0,22.0,14.0,12.0,14.0
talcher,2026-05-05,105.0,55.0,2.0,10.0,6.0,10.0
talcher,2026-06-01,181.0,187.0,14.0,22.0,22.0,11.0
talcher,2026-06-02,130.0,138.0,16.0,23.0,4.0,19.0
talcher,2026-06-03,106.0,55.0,17.0,14.0,3.0,7.0
talcher,2026-06-04,96.0,50.0,18.0,17.0,10.0,13.0
talcher,2026-06-05,87.0,55.0,5.0,12.0,7.0,12.0
talcher,2026-07-01,188.0,178.0,14.0,23.0,26.0,12.0
talcher,2026-07-02,126.0,73.0,13.0,22.0,,19.0
talcher,2026-07-03,96.0,47.0,17.0,14.0,6.0,7.0
talcher,2026-07-04,84.0,36.0,13.0,12.0,11.0,16.0
talcher,2026-07-05,92.0,41.0,6.0,10.0,7.0,12.0
talcher,2026-08-01,165.0,142.0,14.0,22.0,20.0,11.0
talcher,2026-08-02,77.0,,,,,
talcher,2026-08-03,81.0,50.0,14.0,14.0,3.0,7.0
talcher,2026-08-04,60.0,40.0,18.0,13.0,8.0,15.0
talcher,2026-08-05,82.0,42.0,3.0,10.0,8.0,13.0
talcher,2026-09-01,155.0,128.0,13.0,20.0,15.0,16.0
talcher,2026-09-03,96.0,57.0,20.0,13.0,2.0,6.0
talcher,2026-09-04,60.0,57.0,16.0,12.0,8.0,14.0
talcher,2026-09-05,79.0,39.0,4.0,10.0,9.0,13.0
talcher,2026-10-01,140.0,139.0,13.0,22.0,13.0,17.0
talcher,2026-10-03,107.0,73.0,27.0,15.0,1.0,5.0
talcher,2026-10-04,87.0,87.0,21.0,12.0,8.0,12.0
talcher,2026-10-05,134.0,44.0,6.0,10.0,8.0,13.0
talcher,2026-11-01,140.0,172.0,13.0,23.0,12.0,12.0
talcher,2026-11-03,121.0,87.0,31.0,16.0,1.0,4.0
talcher,2026-11-04,122.0,89.0,20.0,14.0,12.0,13.0
talcher,2026-11-05,64.0,37.0,9.0,10.0,5.0,13.0
talcher,2026-12-01,148.0,141.0,13.0,22.0,10.0,13.0
talcher,2026-12-03,118.0,71.0,30.0,15.0,1.0,5.0
talcher,2026-12-04,137.0,47.0,15.0,12.0,6.0,15.0
talcher,2026-12-05,72.0,41.0,10.0,8.0,6.0,12.0
